Index,DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,Time Offset,Count,InitLocQ,InitTime,InitLat,InitLon,Deepest,SSTTime,SSTDepth,SSTTemp,CorrectedSolarNoon,SolarLongitude,SolarLatitude,Type,Delta,MinDepth,MaxDepth,AttenShallow,AttenDeep,MinCorrectedLLDepth,TravelMetric,FoundPrevious,K,LL0,Depth0,LL1,Depth1,LL2,Depth2,LL3,Depth3,LL4,Depth4,LL5,Depth5,LL6,Depth6,LL7,Depth7,LL8,Depth8,LL9,Depth9,LL10,Depth10,LL11,Depth11,LL12,Depth12,LL13,Depth13,LL14,Depth14,LL15,Depth15,LL16,Depth16
75,"227151",227151,0.500000,Transmission,MiniPAT,02-May-2022,20:01:15,4,5,,,,,88,13:00:00 02-May-2022,25,16.9,,,,Dawn,600,48,80,,,,0,,58942,85,,105,,124,,135,,143,,147,,151,,153,,156,
76,"227151",227151,0.500000,Transmission,MiniPAT,03-May-2022,07:01:15,4,4,,,,,88,18:00:00 03-May-2022,26,17.2,,,,Dusk,300,80,80,,,,0,,9033,133,,129,,125,,120,,113,,105,,95,,85,,76,
77,"227151",227151,0.500000,Transmission,MiniPAT,03-May-2022,20:06:15,4,4,,,,,80,18:00:00 03-May-2022,26,17.2,,,,Dawn,300,48,80,,,,0,,3656,87,,97,,106,,115,,124,,130,,134,,137,,139,
78,"227151",227151,0.500000,Transmission,MiniPAT,04-May-2022,06:50:00,4,5,,,,,80,14:00:00 04-May-2022,22,17.3,,,,Dusk,450,80,80,,,,0,,59381,136,,132,,127,,121,,111,,99,,85,,72,,69,
79,"227151",227151,0.500000,Transmission,MiniPAT,04-May-2022,20:12:30,4,5,,,,,80,14:00:00 04-May-2022,22,17.3,,,,Dawn,300,80,80,,,,0,,47365,82,,95,,105,,111,,117,,121,,127,,132,,135,
80,"227151",227151,0.500000,Transmission,MiniPAT,05-May-2022,06:07:30,4,7,,,,,80,15:00:00 05-May-2022,27,16.3,,,,Dusk,750,48,80,,,,0,,35397,146,,141,,139,,135,,127,,115,,95,,74,,68,
81,"227151",227151,0.500000,Transmission,MiniPAT,05-May-2022,20:07:30,4,7,,,,,80,15:00:00 05-May-2022,27,16.3,,,,Dawn,600,48,80,,,,0,,6828,88,,109,,124,,134,,142,,145,,149,,152,,153,
82,"227151",227151,0.500000,Transmission,MiniPAT,06-May-2022,06:42:30,4,9,,,,,80,17:00:00 06-May-2022,22,20.6,,,,Dusk,1500,48,80,,,,0,,16810,141,,127,,90,,68,,64,,60,,56,,52,,48,
83,"227151",227151,0.500000,Transmission,MiniPAT,06-May-2022,19:47:30,5,9,,,,,80,17:00:00 06-May-2022,22,20.6,,,,Dawn,450,80,80,,,,0,,19280,52,,64,,77,,91,,105,,118,,127,,134,,140,
84,"227151",227151,0.500000,Transmission,MiniPAT,07-May-2022,06:55:00,5,6,,,,,80,15:00:00 07-May-2022,21,19.9,,,,Dusk,450,80,80,,,,0,,56775,135,,131,,124,,114,,103,,88,,75,,68,,55,
85,"227151",227151,0.500000,Transmission,MiniPAT,07-May-2022,19:55:00,5,6,,,,,80,15:00:00 07-May-2022,21,19.9,,,,Dawn,300,48,80,,,,0,,21358,65,,72,,81,,91,,101,,110,,119,,126,,131,
86,"227151",227151,0.500000,Transmission,MiniPAT,08-May-2022,06:58:45,5,2,,,,,80,14:00:00 08-May-2022,31,17.1,,,,Dusk,300,80,80,,,,0,,39795,137,,133,,130,,124,,117,,108,,98,,87,,77,
87,"227151",227151,0.500000,Transmission,MiniPAT,08-May-2022,20:20:00,5,2,,,,,80,14:00:00 08-May-2022,31,17.1,,,,Dawn,450,48,80,,,,0,,64080,90,,108,,122,,128,,130,,132,,138,,142,,146,
88,"227151",227151,0.500000,Transmission,MiniPAT,09-May-2022,06:45:00,5,5,,,,,80,13:00:00 09-May-2022,29,18.8,,,,Dusk,450,80,80,,,,0,,26349,140,,135,,124,,117,,111,,99,,85,,75,,73,
89,"227151",227151,0.500000,Transmission,MiniPAT,09-May-2022,20:07:30,5,5,,,,,80,13:00:00 09-May-2022,29,18.8,,,,Dawn,300,80,80,,,,0,,60304,79,,90,,100,,108,,115,,121,,128,,132,,136,
90,"227151",227151,0.500000,Transmission,MiniPAT,10-May-2022,06:53:45,5,6,,,,,80,19:00:00 10-May-2022,32,16.1,,,,Dusk,300,80,80,,,,0,,10697,132,,128,,123,,117,,110,,101,,91,,81,,73,
91,"227151",227151,0.500000,Transmission,MiniPAT,10-May-2022,20:20:00,5,6,,,,,80,19:00:00 10-May-2022,32,16.1,,,,Dawn,300,80,80,,,,0,,38644,94,,104,,113,,120,,125,,129,,132,,133,,135,
92,"227151",227151,0.500000,Transmission,MiniPAT,11-May-2022,06:12:30,5,4,,,,,80,13:00:00 11-May-2022,32,17.3,,,,Dusk,600,80,80,,,,0,,51839,138,,135,,133,,128,,118,,110,,102,,84,,74,
93,"227151",227151,0.500000,Transmission,MiniPAT,11-May-2022,20:11:15,5,4,,,,,80,13:00:00 11-May-2022,32,17.3,,,,Dawn,300,80,80,,,,0,,57558,79,,90,,100,,108,,116,,122,,127,,131,,135,
94,"227151",227151,0.500000,Transmission,MiniPAT,12-May-2022,06:50:00,5,1,,,,,80,21:00:00 12-May-2022,32,17.8,,,,Dusk,450,80,80,,,,0,,44409,138,,135,,127,,115,,104,,87,,72,,70,,66,
95,"227151",227151,0.500000,Transmission,MiniPAT,12-May-2022,20:10:00,5,1,,,,,80,21:00:00 12-May-2022,32,17.8,,,,Dawn,450,80,80,,,,0,,2074,82,,96,,108,,120,,128,,134,,137,,140,,142,
